infinitive,alias,group,mood,tense,layout,row_order,label,form,note_keys
wollen,wollen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveII,personal,1,ich,wollte,
wollen,wollen,irregular,subjunctive,subjunctiveII,personal,2,du,wolltest,
wollen,wollen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,wollte,
wollen,wollen,irregular,subjunctive,subjunctiveII,personal,4,wir,wollten,
wollen,wollen,irregular,subjunctive,subjunctiveII,personal,5,ihr,wolltet,
wollen,wollen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,wollten,
wollen,wollen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet gewollt,
wollen,wollen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten gewollt,
wollen,wollen,irregular,participle,presentParticiple,single,1,form,wollend,
wollen,wollen,irregular,participle,pastParticiple,single,1,form,gewollt,
wollen,wollen,irregular,infinitive,presentInfinitive,single,1,form,wollen,
wollen,wollen,irregular,infinitive,perfectInfinitive,single,1,form,gewollt haben,
mögen,moegen,irregular,indicative,present,personal,1,ich,mag,
mögen,moegen,irregular,indicative,present,personal,2,du,magst,
mögen,moegen,irregular,indicative,present,personal,3,er / sie / es,mag,
mögen,moegen,irregular,indicative,present,personal,4,wir,mögen,
mögen,moegen,irregular,indicative,present,personal,5,ihr,mögt,
mögen,moegen,irregular,indicative,present,personal,6,sie / Sie,mögen,
mögen,moegen,irregular,indicative,preterite,personal,1,ich,mochte,
mögen,moegen,irregular,indicative,preterite,personal,2,du,mochtest,
mögen,moegen,irregular,indicative,preterite,personal,3,er / sie / es,mochte,
mögen,moegen,irregular,indicative,preterite,personal,4,wir,mochten,
mögen,moegen,irregular,indicative,preterite,personal,5,ihr,mochtet,
mögen,moegen,irregular,indicative,preterite,personal,6,sie / Sie,mochten,
mögen,moegen,irregular,indicative,perfect,personal,1,ich,habe gemocht,
mögen,moegen,irregular,indicative,perfect,personal,2,du,hast gemocht,
mögen,moegen,irregular,indicative,perfect,personal,3,er / sie / es,hat gemocht,
mögen,moegen,irregular,indicative,perfect,personal,4,wir,haben gemocht,
mögen,moegen,irregular,indicative,perfect,personal,5,ihr,habt gemocht,
mögen,moegen,irregular,indicative,perfect,personal,6,sie / Sie,haben gemocht,
mögen,moegen,irregular,indicative,pluperfect,personal,1,ich,hatte gemocht,
mögen,moegen,irregular,indicative,pluperfect,personal,2,du,hattest gemocht,
mögen,moegen,irregular,indicative,pluperfect,personal,3,er / sie / es,hatte gemocht,
mögen,moegen,irregular,indicative,pluperfect,personal,4,wir,hatten gemocht,
mögen,moegen,irregular,indicative,pluperfect,personal,5,ihr,hattet gemocht,
mögen,moegen,irregular,indicative,pluperfect,personal,6,sie / Sie,hatten gemocht,
mögen,moegen,irregular,indicative,futureI,personal,1,ich,werde mögen,
mögen,moegen,irregular,indicative,futureI,personal,2,du,wirst mögen,
mögen,moegen,irregular,indicative,futureI,personal,3,er / sie / es,wird mögen,
mögen,moegen,irregular,indicative,futureI,personal,4,wir,werden mögen,
mögen,moegen,irregular,indicative,futureI,personal,5,ihr,werdet mögen,
mögen,moegen,irregular,indicative,futureI,personal,6,sie / Sie,werden mögen,
mögen,moegen,irregular,indicative,futureII,personal,1,ich,werde gemocht haben,
mögen,moegen,irregular,indicative,futureII,personal,2,du,wirst gemocht haben,
mögen,moegen,irregular,indicative,futureII,personal,3,er / sie / es,wird gemocht haben,
mögen,moegen,irregular,indicative,futureII,personal,4,wir,werden gemocht haben,
mögen,moegen,irregular,indicative,futureII,personal,5,ihr,werdet gemocht haben,
mögen,moegen,irregular,indicative,futureII,personal,6,sie / Sie,werden gemocht haben,
mögen,moegen,irregular,subjunctive,subjunctiveI,personal,1,ich,möge,
mögen,moegen,irregular,subjunctive,subjunctiveI,personal,2,du,mögest,
mögen,moegen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,möge,
mögen,moegen,irregular,subjunctive,subjunctiveI,personal,4,wir,mögen,
mögen,moegen,irregular,subjunctive,subjunctiveI,personal,5,ihr,möget,
mögen,moegen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,mögen,
mögen,moegen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,habe gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,habest gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveII,personal,1,ich,möchte,
mögen,moegen,irregular,subjunctive,subjunctiveII,personal,2,du,möchtest,
mögen,moegen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,möchte,
mögen,moegen,irregular,subjunctive,subjunctiveII,personal,4,wir,möchten,
mögen,moegen,irregular,subjunctive,subjunctiveII,personal,5,ihr,möchtet,
mögen,moegen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,möchten,
mögen,moegen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet gemocht,
mögen,moegen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten gemocht,
mögen,moegen,irregular,participle,presentParticiple,single,1,form,mögend,
mögen,moegen,irregular,participle,pastParticiple,single,1,form,gemocht,
mögen,moegen,irregular,infinitive,presentInfinitive,single,1,form,mögen,
mögen,moegen,irregular,infinitive,perfectInfinitive,single,1,form,gemocht haben,
gehen,gehen,irregular,indicative,present,personal,1,ich,gehe,
gehen,gehen,irregular,indicative,present,personal,2,du,gehst,
gehen,gehen,irregular,indicative,present,personal,3,er / sie / es,geht,
gehen,gehen,irregular,indicative,present,personal,4,wir,gehen,
gehen,gehen,irregular,indicative,present,personal,5,ihr,geht,
gehen,gehen,irregular,indicative,present,personal,6,sie / Sie,gehen,
gehen,gehen,irregular,indicative,preterite,personal,1,ich,ging,
gehen,gehen,irregular,indicative,preterite,personal,2,du,gingst,
gehen,gehen,irregular,indicative,preterite,personal,3,er / sie / es,ging,
gehen,gehen,irregular,indicative,preterite,personal,4,wir,gingen,
gehen,gehen,irregular,indicative,preterite,personal,5,ihr,gingt,
gehen,gehen,irregular,indicative,preterite,personal,6,sie / Sie,gingen,
gehen,gehen,irregular,indicative,perfect,personal,1,ich,bin gegangen,
gehen,gehen,irregular,indicative,perfect,personal,2,du,bist gegangen,
gehen,gehen,irregular,indicative,perfect,personal,3,er / sie / es,ist gegangen,
gehen,gehen,irregular,indicative,perfect,personal,4,wir,sind gegangen,
gehen,gehen,irregular,indicative,perfect,personal,5,ihr,seid gegangen,
gehen,gehen,irregular,indicative,perfect,personal,6,sie / Sie,sind gegangen,
gehen,gehen,irregular,indicative,pluperfect,personal,1,ich,war gegangen,
gehen,gehen,irregular,indicative,pluperfect,personal,2,du,warst gegangen,
gehen,gehen,irregular,indicative,pluperfect,personal,3,er / sie / es,war gegangen,
gehen,gehen,irregular,indicative,pluperfect,personal,4,wir,waren gegangen,
gehen,gehen,irregular,indicative,pluperfect,personal,5,ihr,wart gegangen,
gehen,gehen,irregular,indicative,pluperfect,personal,6,sie / Sie,waren gegangen,
gehen,gehen,irregular,indicative,futureI,personal,1,ich,werde gehen,
gehen,gehen,irregular,indicative,futureI,personal,2,du,wirst gehen,
gehen,gehen,irregular,indicative,futureI,personal,3,er / sie / es,wird gehen,
gehen,gehen,irregular,indicative,futureI,personal,4,wir,werden gehen,
gehen,gehen,irregular,indicative,futureI,personal,5,ihr,werdet gehen,
gehen,gehen,irregular,indicative,futureI,personal,6,sie / Sie,werden gehen,
gehen,gehen,irregular,indicative,futureII,personal,1,ich,werde gegangen sein,
gehen,gehen,irregular,indicative,futureII,personal,2,du,wirst gegangen sein,
gehen,gehen,irregular,indicative,futureII,personal,3,er / sie / es,wird gegangen sein,
gehen,gehen,irregular,indicative,futureII,personal,4,wir,werden gegangen sein,
gehen,gehen,irregular,indicative,futureII,personal,5,ihr,werdet gegangen sein,
gehen,gehen,irregular,indicative,futureII,personal,6,sie / Sie,werden gegangen sein,
gehen,gehen,irregular,subjunctive,subjunctiveI,personal,1,ich,gehe,
gehen,gehen,irregular,subjunctive,subjunctiveI,personal,2,du,gehest,
gehen,gehen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,gehe,
gehen,gehen,irregular,subjunctive,subjunctiveI,personal,4,wir,gehen,
gehen,gehen,irregular,subjunctive,subjunctiveI,personal,5,ihr,gehet,
gehen,gehen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,gehen,
gehen,gehen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,sei gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,seiest gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,sei gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,seien gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,seiet gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,seien gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveII,personal,1,ich,ginge,
gehen,gehen,irregular,subjunctive,subjunctiveII,personal,2,du,gingest,
gehen,gehen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,ginge,
gehen,gehen,irregular,subjunctive,subjunctiveII,personal,4,wir,gingen,
gehen,gehen,irregular,subjunctive,subjunctiveII,personal,5,ihr,ginget,
gehen,gehen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,gingen,
gehen,gehen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,wäre gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,wärest gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,wäre gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,wären gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,wäret gegangen,
gehen,gehen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,wären gegangen,
gehen,gehen,irregular,imperative,imperativePresent,personal,1,du,geh,
gehen,gehen,irregular,imperative,imperativePresent,personal,2,wir,gehen,
gehen,gehen,irregular,imperative,imperativePresent,personal,3,ihr,geht,
gehen,gehen,irregular,participle,presentParticiple,single,1,form,gehend,
gehen,gehen,irregular,participle,pastParticiple,single,1,form,gegangen,
gehen,gehen,irregular,infinitive,presentInfinitive,single,1,form,gehen,
gehen,gehen,irregular,infinitive,perfectInfinitive,single,1,form,gegangen sein,
kommen,kommen,irregular,indicative,present,personal,1,ich,komme,
kommen,kommen,irregular,indicative,present,personal,2,du,kommst,
kommen,kommen,irregular,indicative,present,personal,3,er / sie / es,kommt,
kommen,kommen,irregular,indicative,present,personal,4,wir,kommen,
kommen,kommen,irregular,indicative,present,personal,5,ihr,kommt,
kommen,kommen,irregular,indicative,present,personal,6,sie / Sie,kommen,
kommen,kommen,irregular,indicative,preterite,personal,1,ich,kam,
kommen,kommen,irregular,indicative,preterite,personal,2,du,kamst,
kommen,kommen,irregular,indicative,preterite,personal,3,er / sie / es,kam,
kommen,kommen,irregular,indicative,preterite,personal,4,wir,kamen,
kommen,kommen,irregular,indicative,preterite,personal,5,ihr,kamt,
kommen,kommen,irregular,indicative,preterite,personal,6,sie / Sie,kamen,
kommen,kommen,irregular,indicative,perfect,personal,1,ich,bin gekommen,
kommen,kommen,irregular,indicative,perfect,personal,2,du,bist gekommen,
kommen,kommen,irregular,indicative,perfect,personal,3,er / sie / es,ist gekommen,
kommen,kommen,irregular,indicative,perfect,personal,4,wir,sind gekommen,
kommen,kommen,irregular,indicative,perfect,personal,5,ihr,seid gekommen,
kommen,kommen,irregular,indicative,perfect,personal,6,sie / Sie,sind gekommen,
kommen,kommen,irregular,indicative,pluperfect,personal,1,ich,war gekommen,
kommen,kommen,irregular,indicative,pluperfect,personal,2,du,warst gekommen,
kommen,kommen,irregular,indicative,pluperfect,personal,3,er / sie / es,war gekommen,
kommen,kommen,irregular,indicative,pluperfect,personal,4,wir,waren gekommen,
kommen,kommen,irregular,indicative,pluperfect,personal,5,ihr,wart gekommen,
kommen,kommen,irregular,indicative,pluperfect,personal,6,sie / Sie,waren gekommen,
kommen,kommen,irregular,indicative,futureI,personal,1,ich,werde kommen,
kommen,kommen,irregular,indicative,futureI,personal,2,du,wirst kommen,
kommen,kommen,irregular,indicative,futureI,personal,3,er / sie / es,wird kommen,
kommen,kommen,irregular,indicative,futureI,personal,4,wir,werden kommen,
kommen,kommen,irregular,indicative,futureI,personal,5,ihr,werdet kommen,
kommen,kommen,irregular,indicative,futureI,personal,6,sie / Sie,werden kommen,
kommen,kommen,irregular,indicative,futureII,personal,1,ich,werde gekommen sein,
kommen,kommen,irregular,indicative,futureII,personal,2,du,wirst gekommen sein,
kommen,kommen,irregular,indicative,futureII,personal,3,er / sie / es,wird gekommen sein,
kommen,kommen,irregular,indicative,futureII,personal,4,wir,werden gekommen sein,
kommen,kommen,irregular,indicative,futureII,personal,5,ihr,werdet gekommen sein,
kommen,kommen,irregular,indicative,futureII,personal,6,sie / Sie,werden gekommen sein,
kommen,kommen,irregular,subjunctive,subjunctiveI,personal,1,ich,komme,
kommen,kommen,irregular,subjunctive,subjunctiveI,personal,2,du,kommest,
kommen,kommen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,komme,
kommen,kommen,irregular,subjunctive,subjunctiveI,personal,4,wir,kommen,
kommen,kommen,irregular,subjunctive,subjunctiveI,personal,5,ihr,kommet,
kommen,kommen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,kommen,
kommen,kommen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,sei gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,seiest gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,sei gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,seien gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,seiet gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,seien gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveII,personal,1,ich,käme,
kommen,kommen,irregular,subjunctive,subjunctiveII,personal,2,du,kämest,
kommen,kommen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,käme,
kommen,kommen,irregular,subjunctive,subjunctiveII,personal,4,wir,kämen,
kommen,kommen,irregular,subjunctive,subjunctiveII,personal,5,ihr,kämet,
kommen,kommen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,kämen,
kommen,kommen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,wäre gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,wärest gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,wäre gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,wären gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,wäret gekommen,
kommen,kommen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,wären gekommen,
kommen,kommen,irregular,imperative,imperativePresent,personal,1,du,komm,
kommen,kommen,irregular,imperative,imperativePresent,personal,2,wir,kommen,
kommen,kommen,irregular,imperative,imperativePresent,personal,3,ihr,kommt,
kommen,kommen,irregular,participle,presentParticiple,single,1,form,kommend,
kommen,kommen,irregular,participle,pastParticiple,single,1,form,gekommen,
kommen,kommen,irregular,infinitive,presentInfinitive,single,1,form,kommen,
kommen,kommen,irregular,infinitive,perfectInfinitive,single,1,form,gekommen sein,
sehen,sehen,irregular,indicative,present,personal,1,ich,sehe,
sehen,sehen,irregular,indicative,present,personal,2,du,siehst,
sehen,sehen,irregular,indicative,present,personal,3,er / sie / es,sieht,
sehen,sehen,irregular,indicative,present,personal,4,wir,sehen,
sehen,sehen,irregular,indicative,present,personal,5,ihr,seht,
sehen,sehen,irregular,indicative,present,personal,6,sie / Sie,sehen,
sehen,sehen,irregular,indicative,preterite,personal,1,ich,sah,
sehen,sehen,irregular,indicative,preterite,personal,2,du,sahst,
sehen,sehen,irregular,indicative,preterite,personal,3,er / sie / es,sah,
sehen,sehen,irregular,indicative,preterite,personal,4,wir,sahen,
sehen,sehen,irregular,indicative,preterite,personal,5,ihr,saht,
sehen,sehen,irregular,indicative,preterite,personal,6,sie / Sie,sahen,
sehen,sehen,irregular,indicative,perfect,personal,1,ich,habe gesehen,
sehen,sehen,irregular,indicative,perfect,personal,2,du,hast gesehen,
sehen,sehen,irregular,indicative,perfect,personal,3,er / sie / es,hat gesehen,
sehen,sehen,irregular,indicative,perfect,personal,4,wir,haben gesehen,
sehen,sehen,irregular,indicative,perfect,personal,5,ihr,habt gesehen,
sehen,sehen,irregular,indicative,perfect,personal,6,sie / Sie,haben gesehen,
sehen,sehen,irregular,indicative,pluperfect,personal,1,ich,hatte gesehen,
sehen,sehen,irregular,indicative,pluperfect,personal,2,du,hattest gesehen,
sehen,sehen,irregular,indicative,pluperfect,personal,3,er / sie / es,hatte gesehen,
sehen,sehen,irregular,indicative,pluperfect,personal,4,wir,hatten gesehen,
sehen,sehen,irregular,indicative,pluperfect,personal,5,ihr,hattet gesehen,
sehen,sehen,irregular,indicative,pluperfect,personal,6,sie / Sie,hatten gesehen,
sehen,sehen,irregular,indicative,futureI,personal,1,ich,werde sehen,
sehen,sehen,irregular,indicative,futureI,personal,2,du,wirst sehen,
sehen,sehen,irregular,indicative,futureI,personal,3,er / sie / es,wird sehen,
sehen,sehen,irregular,indicative,futureI,personal,4,wir,werden sehen,
sehen,sehen,irregular,indicative,futureI,personal,5,ihr,werdet sehen,
sehen,sehen,irregular,indicative,futureI,personal,6,sie / Sie,werden sehen,
sehen,sehen,irregular,indicative,futureII,personal,1,ich,werde gesehen haben,
sehen,sehen,irregular,indicative,futureII,personal,2,du,wirst gesehen haben,
sehen,sehen,irregular,indicative,futureII,personal,3,er / sie / es,wird gesehen haben,
sehen,sehen,irregular,indicative,futureII,personal,4,wir,werden gesehen haben,
sehen,sehen,irregular,indicative,futureII,personal,5,ihr,werdet gesehen haben,
sehen,sehen,irregular,indicative,futureII,personal,6,sie / Sie,werden gesehen haben,
sehen,sehen,irregular,subjunctive,subjunctiveI,personal,1,ich,sehe,
sehen,sehen,irregular,subjunctive,subjunctiveI,personal,2,du,sehest,
sehen,sehen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,sehe,
sehen,sehen,irregular,subjunctive,subjunctiveI,personal,4,wir,sehen,
sehen,sehen,irregular,subjunctive,subjunctiveI,personal,5,ihr,sehet,
sehen,sehen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,sehen,
sehen,sehen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,habe gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,habest gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveII,personal,1,ich,sähe,
sehen,sehen,irregular,subjunctive,subjunctiveII,personal,2,du,sähest,
sehen,sehen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,sähe,
sehen,sehen,irregular,subjunctive,subjunctiveII,personal,4,wir,sähen,
sehen,sehen,irregular,subjunctive,subjunctiveII,personal,5,ihr,sähet,
sehen,sehen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,sähen,
sehen,sehen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet gesehen,
sehen,sehen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten gesehen,
sehen,sehen,irregular,imperative,imperativePresent,personal,1,du,sieh,
sehen,sehen,irregular,imperative,imperativePresent,personal,2,wir,sehen,
sehen,sehen,irregular,imperative,imperativePresent,personal,3,ihr,seht,
sehen,sehen,irregular,participle,presentParticiple,single,1,form,sehend,
sehen,sehen,irregular,participle,pastParticiple,single,1,form,gesehen,
sehen,sehen,irregular,infinitive,presentInfinitive,single,1,form,sehen,
sehen,sehen,irregular,infinitive,perfectInfinitive,single,1,form,gesehen haben,
geben,geben,irregular,indicative,present,personal,1,ich,gebe,
geben,geben,irregular,indicative,present,personal,2,du,gibst,
geben,geben,irregular,indicative,present,personal,3,er / sie / es,gibt,
geben,geben,irregular,indicative,present,personal,4,wir,geben,
geben,geben,irregular,indicative,present,personal,5,ihr,gebt,
geben,geben,irregular,indicative,present,personal,6,sie / Sie,geben,
geben,geben,irregular,indicative,preterite,personal,1,ich,gab,
geben,geben,irregular,indicative,preterite,personal,2,du,gabst,
geben,geben,irregular,indicative,preterite,personal,3,er / sie / es,gab,
geben,geben,irregular,indicative,preterite,personal,4,wir,gaben,
geben,geben,irregular,indicative,preterite,personal,5,ihr,gabt,
geben,geben,irregular,indicative,preterite,personal,6,sie / Sie,gaben,
geben,geben,irregular,indicative,perfect,personal,1,ich,habe gegeben,
geben,geben,irregular,indicative,perfect,personal,2,du,hast gegeben,
geben,geben,irregular,indicative,perfect,personal,3,er / sie / es,hat gegeben,
geben,geben,irregular,indicative,perfect,personal,4,wir,haben gegeben,
geben,geben,irregular,indicative,perfect,personal,5,ihr,habt gegeben,
geben,geben,irregular,indicative,perfect,personal,6,sie / Sie,haben gegeben,
geben,geben,irregular,indicative,pluperfect,personal,1,ich,hatte gegeben,
geben,geben,irregular,indicative,pluperfect,personal,2,du,hattest gegeben,
geben,geben,irregular,indicative,pluperfect,personal,3,er / sie / es,hatte gegeben,
geben,geben,irregular,indicative,pluperfect,personal,4,wir,hatten gegeben,
geben,geben,irregular,indicative,pluperfect,personal,5,ihr,hattet gegeben,
geben,geben,irregular,indicative,pluperfect,personal,6,sie / Sie,hatten gegeben,
geben,geben,irregular,indicative,futureI,personal,1,ich,werde geben,
geben,geben,irregular,indicative,futureI,personal,2,du,wirst geben,
geben,geben,irregular,indicative,futureI,personal,3,er / sie / es,wird geben,
geben,geben,irregular,indicative,futureI,personal,4,wir,werden geben,
geben,geben,irregular,indicative,futureI,personal,5,ihr,werdet geben,
geben,geben,irregular,indicative,futureI,personal,6,sie / Sie,werden geben,
geben,geben,irregular,indicative,futureII,personal,1,ich,werde gegeben haben,
geben,geben,irregular,indicative,futureII,personal,2,du,wirst gegeben haben,
geben,geben,irregular,indicative,futureII,personal,3,er / sie / es,wird gegeben haben,
geben,geben,irregular,indicative,futureII,personal,4,wir,werden gegeben haben,
geben,geben,irregular,indicative,futureII,personal,5,ihr,werdet gegeben haben,
geben,geben,irregular,indicative,futureII,personal,6,sie / Sie,werden gegeben haben,
geben,geben,irregular,subjunctive,subjunctiveI,personal,1,ich,gebe,
geben,geben,irregular,subjunctive,subjunctiveI,personal,2,du,gebest,
geben,geben,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,gebe,
geben,geben,irregular,subjunctive,subjunctiveI,personal,4,wir,geben,
geben,geben,irregular,subjunctive,subjunctiveI,personal,5,ihr,gebet,
geben,geben,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,geben,
geben,geben,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,habe gegeben,
geben,geben,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,habest gegeben,
geben,geben,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe gegeben,
geben,geben,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben gegeben,
geben,geben,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet gegeben,
geben,geben,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben gegeben,
geben,geben,irregular,subjunctive,subjunctiveII,personal,1,ich,gäbe,
geben,geben,irregular,subjunctive,subjunctiveII,personal,2,du,gäbest,
geben,geben,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,gäbe,
geben,geben,irregular,subjunctive,subjunctiveII,personal,4,wir,gäben,
geben,geben,irregular,subjunctive,subjunctiveII,personal,5,ihr,gäbet,
geben,geben,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,gäben,
geben,geben,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte gegeben,
geben,geben,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest gegeben,
geben,geben,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte gegeben,
geben,geben,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten gegeben,
geben,geben,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet gegeben,
geben,geben,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten gegeben,
geben,geben,irregular,imperative,imperativePresent,personal,1,du,gib,
geben,geben,irregular,imperative,imperativePresent,personal,2,wir,geben,
geben,geben,irregular,imperative,imperativePresent,personal,3,ihr,gebt,
geben,geben,irregular,participle,presentParticiple,single,1,form,gebend,
geben,geben,irregular,participle,pastParticiple,single,1,form,gegeben,
geben,geben,irregular,infinitive,presentInfinitive,single,1,form,geben,
geben,geben,irregular,infinitive,perfectInfinitive,single,1,form,gegeben haben,
helfen,helfen,irregular,indicative,present,personal,1,ich,helfe,
helfen,helfen,irregular,indicative,present,personal,2,du,hilfst,
helfen,helfen,irregular,indicative,present,personal,3,er / sie / es,hilft,
helfen,helfen,irregular,indicative,present,personal,4,wir,helfen,
helfen,helfen,irregular,indicative,present,personal,5,ihr,helft,
